dataset,split,doc_id,document_type,schema_name,gold_available,source_path,text,char_count,token_count_whitespace,sentence_count,entity_count,relation_count,annotation_file_count,label_types,text_sha256,parse_status,eligible,length_bucket,notes
SciER,dev,199668729__24,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__25,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__26,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__27,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__28,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__29,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__30,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__31,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__32,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__33,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__34,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__35,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__36,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,199668729__37,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__38,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__39,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__40,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__41,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,dev,199668729__42,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__43,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__44,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__45,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__46,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__47,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__48,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__49,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__50,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__51,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__52,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__53,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__54,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__55,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,dev,199668729__56,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,199668729__57,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__58,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__59,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__60,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,199668729__61,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__62,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__63,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__64,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__65,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__66,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,199668729__67,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__68,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,dev,199668729__69,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,18,0,0,,,missing_text,0,,
SciER,dev,199668729__70,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__71,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__72,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,199668729__73,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__74,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__75,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,199668729__76,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__77,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,199668729__78,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,199668729__79,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__2,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__3,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__4,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__5,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__6,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__7,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,dev,8238530__8,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__9,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__10,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,dev,8238530__11,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__12,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__13,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__14,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__15,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__16,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__17,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__18,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__19,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__20,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__21,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__22,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,8238530__23,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__24,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,8238530__25,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,8238530__26,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__27,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__28,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__29,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,8238530__30,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__31,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,dev,8238530__32,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,8238530__33,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__34,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__35,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__36,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__37,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,dev,8238530__38,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__39,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__40,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__41,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__42,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,dev,8238530__43,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__44,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__45,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__46,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__47,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__48,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__49,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__50,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__51,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__52,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,8238530__53,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__54,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__55,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__56,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,dev,8238530__57,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__58,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__59,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__60,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,dev,8238530__61,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__62,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__63,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__64,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,dev,8238530__65,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__66,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__67,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__68,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__69,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__70,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__71,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,8238530__72,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__73,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__74,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,8238530__75,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,28,0,0,,,missing_text,0,,
SciER,dev,8238530__76,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,8238530__77,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__2,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,dev,201307511__3,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__4,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__5,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__6,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__7,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__8,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__9,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__10,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__11,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__12,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,16,0,0,,,missing_text,0,,
SciER,dev,201307511__13,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__14,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__15,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__16,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__17,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__18,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__19,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__20,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__21,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__22,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__23,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__24,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__25,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__26,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__27,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__28,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__29,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__30,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__31,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__32,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__33,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__34,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__35,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__36,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,dev,201307511__37,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__38,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__39,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,dev,201307511__40,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,dev,201307511__41,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__42,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__43,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__44,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__45,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__46,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__47,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__48,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__49,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__50,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__51,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__52,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__53,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__54,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,dev,201307511__55,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__56,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__57,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__58,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,dev,201307511__59,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,dev,201307511__60,full_document,scier_entity_relation,1,LLM/dev.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,test,192546007,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,test,192546007__2,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,test,192546007__3,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,test,192546007__4,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__5,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,16,0,0,,,missing_text,0,,
SciER,test,192546007__6,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,test,192546007__7,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,test,192546007__8,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__9,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,test,192546007__10,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,test,192546007__11,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__12,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__13,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__14,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__15,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__16,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__17,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__18,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__19,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__20,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__21,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,test,192546007__22,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,test,192546007__23,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,test,192546007__24,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,22,0,0,,,missing_text,0,,
SciER,test,192546007__25,full_document,scier_entity_relation,1,LLM/test.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
